Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,63.599998,64.900002,63.470001,64.739998,61.238926,3324500
2010-01-05,65.160004,66.800003,64.739998,66.559998,62.960494999999995,4087500
2010-01-06,66.839996,67.620003,66.370003,67.139999,63.509129,3212000
2010-01-07,66.860001,67.339996,66.16999799999999,67.029999,63.40509399999999,2761600
2010-01-08,66.709999,67.220001,66.269997,67.059998,63.433453,2662400
2010-01-11,67.58000200000001,68.199997,65.730003,66.309998,62.72401800000001,3325000
2010-01-12,65.650002,65.650002,63.700001,64.139999,60.671383,5458300
2010-01-13,64.370003,66.879997,63.43,66.470001,62.87536600000001,5104800
2010-01-14,66.699997,66.849998,65.980003,66.769997,63.159161,2788100
2010-01-15,66.769997,67.010002,65.150002,65.889999,62.326744,3802000
2010-01-19,65.16999799999999,66.91999799999999,65.16999799999999,66.91999799999999,63.301037,2843500
2010-01-20,66.07,66.349998,65.360001,65.769997,62.213215000000005,3065500
2010-01-21,67.110001,67.300003,64.019997,64.150002,60.680836,5660900
2010-01-22,64.0,65.0,62.98,63.130001,59.716003,4472600
2010-01-25,63.880001,65.720001,63.549999,64.93,61.418663,4048600
2010-01-26,64.239998,65.379997,63.59,63.889998999999996,60.434895,3250500
2010-01-27,65.940002,66.209999,63.919998,64.980003,61.465942000000005,5903000
2010-01-28,66.540001,67.0,65.16999799999999,65.379997,61.844311,6638700
2010-01-29,66.07,66.68,63.349998,63.779999,60.330856000000004,4574900
2010-02-01,64.41999799999999,65.370003,63.919998,65.099998,61.57946,4089100
2010-02-02,64.860001,66.489998,63.860001000000004,66.339996,62.752396,4203200
2010-02-03,66.239998,67.050003,65.860001,66.410004,62.81861899999999,3831800
2010-02-04,65.050003,65.470001,62.779999,62.790001000000004,59.39439399999999,4745600
2010-02-05,62.66,63.439999,60.75,62.950001,59.545733999999996,6920500
2010-02-08,63.02,63.810001,61.93,62.330002,58.959263,2855400
2010-02-09,63.029999,64.339996,62.610001000000004,63.540001000000004,60.103836,4433400
2010-02-10,63.419998,64.489998,62.709998999999996,64.040001,60.576786,3767600
2010-02-11,63.810001,65.650002,63.389998999999996,65.529999,61.986214000000004,4042500
2010-02-12,64.309998,65.529999,63.900002,65.32,61.787586,3490300
2010-02-16,66.839996,68.110001,66.550003,67.91999799999999,64.24695600000001,4537900
2010-02-17,67.989998,69.0,67.91999799999999,68.809998,65.088821,4635300
2010-02-18,69.75,70.5,69.190002,70.389999,66.58339699999999,5574600
2010-02-19,70.190002,70.589996,69.75,70.18,66.38473499999999,4189000
2010-02-22,70.410004,70.529999,68.699997,69.190002,65.448296,3750100
2010-02-23,68.730003,69.540001,67.889999,69.18,65.438835,5575700
2010-02-24,69.190002,70.379997,69.059998,69.639999,65.873932,3516800
2010-02-25,68.379997,69.779999,67.900002,69.699997,65.930702,3379100
2010-02-26,69.989998,70.360001,68.75,70.129997,66.337471,3768200
2010-03-01,70.5,71.08000200000001,69.800003,70.410004,66.60231,5007400
2010-03-02,70.800003,72.760002,70.410004,70.879997,67.046875,5797500
2010-03-03,71.279999,71.68,70.099998,70.16999799999999,66.375282,4319100
2010-03-04,70.400002,71.449997,69.709999,70.120003,66.327995,4211100
2010-03-05,70.870003,72.33000200000001,70.779999,72.110001,68.21038100000001,3795500
2010-03-08,72.230003,72.230003,70.910004,71.139999,67.37694499999999,3111500
2010-03-09,70.43,71.779999,70.300003,71.230003,67.462166,2276300
2010-03-10,71.400002,71.940002,70.699997,71.290001,67.51899,2916800
2010-03-11,71.050003,72.410004,71.0,72.32,68.494499,3324800
2010-03-12,72.800003,72.800003,71.5,72.050003,68.238785,2826100
2010-03-15,71.68,71.83000200000001,70.18,71.300003,67.528458,2759800
2010-03-16,71.800003,71.949997,71.029999,71.889999,68.08725,3529500
2010-03-17,72.190002,73.889999,72.099998,73.139999,69.271149,4607800
2010-03-18,72.599998,72.68,70.449997,70.940002,67.187515,4673400
2010-03-19,69.989998,71.589996,69.220001,69.989998,66.28775,5688400
2010-03-22,69.150002,70.75,68.5,70.519997,66.78971899999999,4776100
2010-03-23,70.989998,71.07,69.870003,70.769997,67.026505,3028600
2010-03-24,70.089996,70.660004,69.730003,70.360001,66.638199,2748700
2010-03-25,70.900002,70.900002,68.480003,68.75,65.11333499999999,4168700
2010-03-26,68.839996,69.610001,68.050003,69.400002,65.728951,4226700
2010-03-29,69.800003,71.639999,69.5,71.529999,67.746277,3984400
2010-03-30,71.739998,72.449997,70.900002,72.349998,68.522911,4489200
2010-03-31,72.550003,73.68,72.349998,72.83000200000001,68.977509,4765500
2010-04-01,73.720001,74.43,73.709999,74.309998,70.379227,4212400
2010-04-05,74.82,74.949997,74.129997,74.739998,70.786514,4112600
2010-04-06,74.459999,75.0,73.730003,73.949997,70.03828399999999,4408600
2010-04-07,73.25,73.559998,72.120003,72.489998,68.655525,3723900
2010-04-08,72.0,73.349998,70.910004,73.08000200000001,69.21431700000001,4727000
2010-04-09,73.620003,74.150002,72.769997,73.300003,69.422691,2882300
2010-04-12,73.029999,73.779999,72.720001,72.910004,69.053299,1864800
2010-04-13,72.610001,72.800003,71.370003,72.540001,68.702881,2720400
2010-04-14,72.860001,74.129997,71.720001,74.07,70.151924,4073700
2010-04-15,74.110001,75.07,73.849998,74.739998,70.786514,3735000
2010-04-16,74.050003,74.870003,72.940002,73.5,69.612076,4425700
2010-04-19,72.709999,73.400002,72.160004,73.32,69.441612,2391000
2010-04-20,73.550003,74.139999,72.730003,73.940002,70.028809,3749400
2010-04-21,73.910004,74.040001,71.540001,72.58000200000001,68.740753,4396100
2010-04-22,71.809998,73.510002,71.599998,73.370003,69.48895300000001,3561900
2010-04-23,72.959999,74.160004,71.599998,74.110001,70.189819,4971200
2010-04-26,73.769997,74.190002,73.040001,73.18,69.30902900000001,3203000
2010-04-27,72.620003,72.739998,69.779999,70.099998,66.391914,5335300
2010-04-28,70.860001,70.879997,69.220001,70.199997,66.486641,4201200
2010-04-29,70.589996,71.220001,66.410004,67.33000200000001,63.768463,14134700
2010-04-30,66.0,66.220001,61.709998999999996,62.16,58.87194399999999,21079100
2010-05-03,61.099998,66.16999799999999,59.830002,64.029999,60.643013,24521000
2010-05-04,63.189999,64.949997,62.099998,64.400002,60.99345400000001,12035300
2010-05-05,64.199997,64.25,61.43,61.830002,58.559387,11184700
