Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,32.04237,32.04237,31.309071000000003,31.66214,26.231838,11467500
2010-01-05,31.673004,31.673004,31.347094,31.444865999999998,26.051821,5993700
2010-01-06,31.504618,31.716459000000004,31.357958,31.553503000000003,26.141829,5229300
2010-01-07,31.51005,32.156437,31.461163,32.064095,26.564846000000003,6279400
2010-01-08,32.102119,32.265071999999996,31.960891999999998,32.140141,26.627857000000002,5171300
2010-01-11,32.172733,32.172733,31.90114,31.95546,26.47485,5439400
2010-01-12,31.90114,32.677890999999995,31.825094,32.460621,26.893372999999997,9434000
2010-01-13,32.536663,32.895164,32.460621,32.791962,27.167885,7932500
2010-01-14,33.0201,33.612167,32.862576000000004,33.519825,27.770908000000002,11379900
2010-01-15,33.427486,33.590439,32.982075,33.443779,27.707912,8236000
2010-01-19,32.677890999999995,33.476372,32.656166,33.373165,27.649406,10666500
2010-01-20,33.318847999999996,33.590439,32.634438,33.025528,27.361390999999998,8736200
2010-01-21,33.085281,33.085281,32.237915,32.373711,26.821365000000004,7913100
2010-01-22,32.254211,32.482346,31.863117,31.906571999999997,26.434343,7451600
2010-01-25,32.031506,32.552959,31.922869,32.026073,26.53335,6397600
2010-01-26,31.912004,32.221619,31.830526000000003,32.080391,26.578356,5531600
2010-01-27,32.118412,32.243347,31.493753,31.998913,26.510845,8232500
2010-01-28,31.330799,31.895708000000003,30.700706,31.613255,26.191338000000002,11958900
2010-01-29,31.629549,31.781640999999997,31.243889000000003,31.281912,25.916822,6105800
2010-02-01,31.265617,31.434003999999998,30.950571000000004,31.428571999999996,26.038326,6613000
2010-02-02,31.401413,31.792503000000004,31.292776,31.759912,26.312841,5410800
2010-02-03,31.640413,31.711027,31.173275,31.227594,25.871819,6740400
2010-02-04,31.075502,31.146115999999996,30.602934,30.602934,25.354292,10924600
2010-02-05,30.564911,30.896252,30.44541,30.738729,25.466793,8389000
2010-02-08,30.755024,30.879957,30.59207,30.613796,25.363287,5257100
2010-02-09,30.803911,31.053776,30.467138000000002,30.62466,25.372292,5890800
2010-02-10,30.662683,30.798478999999997,30.363934000000004,30.488865000000004,25.259789,6289000
2010-02-11,30.516023999999998,30.559479,30.29875,30.423683,25.205782,8654700
2010-02-12,30.358501,30.418251,30.032590999999996,30.374796000000003,25.165283,7184600
2010-02-16,30.494296999999996,30.956001,30.423683,30.928843,25.624306,6274800
2010-02-17,31.037478999999998,31.45573,31.004889000000002,31.314503000000002,25.943823000000002,8283200
2010-02-18,31.211298,31.406843,31.059206,31.167842999999998,25.822315,5374900
2010-02-19,31.167842999999998,31.314503000000002,30.907116,31.254753000000004,25.89432,7192400
2010-02-22,31.341661,31.444865999999998,31.004889000000002,31.363390000000003,25.984323999999997,7768200
2010-02-23,31.319934999999997,31.357958,30.912547999999997,30.939707000000002,25.633307000000002,7117400
2010-02-24,31.097229,31.341661,30.934275,31.287344,25.921318,4954300
2010-02-25,31.140684000000004,31.189571,30.782183000000003,31.010321,25.691809,8144500
2010-02-26,31.026615000000003,31.151548,30.749592,30.923409999999997,25.619802,7998700
2010-03-01,31.021185,31.265617,30.91798,31.108093,25.77281,9315200
2010-03-02,31.167842999999998,31.873981,31.167842999999998,31.74905,26.303836999999998,7305400
2010-03-03,32.183597999999996,32.248779,31.721889,32.047802000000004,26.551353000000002,7394900
2010-03-04,32.107552,32.237915,31.863117,32.069527,26.569351,6897800
2010-03-05,32.129276000000004,32.379143,31.993483,32.308529,26.767360999999998,6859900
2010-03-08,32.227051,32.259640000000005,31.998913,32.118412,26.740221000000002,4114600
2010-03-09,32.080391,32.172733,31.971753999999997,32.036938,26.672392,4154700
2010-03-10,32.129276000000004,32.145573,31.711027,31.765345,26.446274,6061400
2010-03-11,31.66214,31.721889,31.184139000000002,31.591526,26.301561,6706700
2010-03-12,31.732753999999996,31.825094,31.292776,31.401413,26.143288000000002,6843900
2010-03-15,31.379684,31.738186,31.374252000000002,31.705595000000002,26.39653,5737800
2010-03-16,31.683868,31.683868,31.412275,31.531776,26.251822999999998,4733300
2010-03-17,31.531776,31.830526000000003,31.450297999999997,31.689299,26.382966999999997,4544600
2010-03-18,31.721889,32.074959,31.667571999999996,32.031506,26.66787,4400700
2010-03-19,32.183597999999996,32.221619,31.912004,32.183597999999996,26.794493,7957300
2010-03-22,32.161869,32.721348,32.036938,32.411732,26.984428,8103800
2010-03-23,32.411732,32.482346,32.036938,32.248779,26.848759,6526300
2010-03-24,32.243347,32.259640000000005,31.939163,31.993483,26.636215000000004,4731100
2010-03-25,32.107552,32.178165,31.776209,31.895708000000003,26.554810999999997,6020600
2010-03-26,31.90114,31.928299,31.526344,31.738186,26.423665999999997,5802000
2010-03-29,31.835958,31.982618,31.770777000000002,31.890278000000002,26.550293,4431600
2010-03-30,31.966321999999998,32.047802000000004,31.792503000000004,31.868548999999998,26.532197999999998,4013000
2010-03-31,31.721889,31.797935,31.569799,31.613255,26.319653000000002,5452600
2010-04-01,31.678435999999998,31.928299,31.45573,31.629549,26.33322,6023000
2010-04-05,31.624117,31.830526000000003,31.444865999999998,31.645845,26.346783000000002,5374600
2010-04-06,31.537209000000004,31.765345,31.504618,31.613255,26.319653000000002,4049200
2010-04-07,31.499185999999998,31.548071000000004,31.357958,31.488321000000003,26.215640999999998,7907400
2010-04-08,31.477457,31.504618,31.303638,31.341661,26.093544,4035400
2010-04-09,31.401413,31.640413,31.319934999999997,31.499185999999998,26.224688,6594800
2010-04-12,31.461163,31.667571999999996,31.292776,31.586094,26.297037,7200300
2010-04-13,31.45573,32.102119,31.325367,32.080391,26.708571999999997,12337400
2010-04-14,32.259640000000005,32.297665,31.74905,32.19989,26.808059999999998,12205000
2010-04-15,31.993483,32.455189000000004,31.993483,32.324825,26.912075,8642900
2010-04-16,32.161869,32.4063,31.884846000000003,32.102119,26.726662,7362500
2010-04-19,31.98805,32.275936,31.895708000000003,32.227051,26.830672999999997,6275700
2010-04-20,32.243347,32.563824,32.205321999999995,32.547527,27.097488000000002,7030500
2010-04-21,32.466049,32.466049,31.732753999999996,32.020641,26.658822999999998,12693300
2010-04-22,27.104834000000004,28.288973,26.099945,27.772949,23.122405999999998,92405600
2010-04-23,27.838131,28.006517,26.740902000000002,26.789787,22.303873,47652400
2010-04-26,26.849539,26.849539,25.801195,25.850082,21.521519,38533900
2010-04-27,25.915264,25.926126,25.616512,25.795763,21.476294,26971900
2010-04-28,25.855513000000002,26.333515000000002,25.736013,26.013037,21.657188,24784000
2010-04-29,26.175991,26.583378000000003,26.148832000000002,26.192287,21.806423000000002,14539200
2010-04-30,26.414990999999997,26.545354999999997,25.649103,25.649103,21.354193,15281000
2010-05-03,25.866377,25.953287,25.649103,25.801195,21.480814000000002,12184400
2010-05-04,24.535578,25.149376,24.356329000000002,24.486692,20.386430999999998,31449800
2010-05-05,24.633352,24.801739,24.443237,24.796307000000002,20.644194,24455800
2010-05-06,24.796307000000002,25.627377,24.557306,24.986420000000003,20.802471,34081300
2010-05-07,24.883215,24.899510999999997,24.220531,24.508419,20.404516,26013300
2010-05-10,25.437262,25.736013,24.937534,25.143944,20.93362,10835200
2010-05-11,24.856056,25.095057,24.633352,24.714828,20.576363,13760300
2010-05-12,24.758284,24.758284,24.3346,24.378056,20.295982000000002,19091700
2010-05-13,24.291145,24.464964000000002,23.954372,23.986963,19.970379,13749100
2010-05-14,23.94894,23.965237,23.443781,23.644758,19.685474,12542900
2010-05-17,23.465508,23.541553,22.862576,23.058121,19.197070999999998,19798600
2010-05-18,23.275394,23.807713,23.107008,23.568711999999998,19.62216,23330900
